"id","schedule_id","order_id","game_id"
1,1,1,1
2,1,2,2
3,1,3,3
4,1,4,4
5,1,5,5
6,1,6,6
7,1,7,7
8,1,8,8
9,2,1,9
10,2,2,10
11,2,3,11
12,2,4,12
13,2,5,25
14,2,6,26
15,2,7,27
16,2,8,28
17,2,9,37
18,2,10,38
19,2,11,43
20,3,1,4
21,3,2,5
22,3,3,16
23,3,4,17
24,3,5,18
25,3,6,19
26,3,7,28
27,3,8,29
28,3,9,34
29,4,1,5
30,4,2,18
31,4,3,19
32,4,4,20
33,4,5,21
34,4,6,28
35,4,7,29
36,4,8,33
37,5,1,4
38,6,1,6
39,7,1,8
