id,schedule_id,order_id,game_id
1,1,1,9
2,1,2,10
3,1,3,11
4,1,4,12
5,1,5,13
6,1,6,14
7,1,7,15
8,1,8,16
9,1,9,21
10,1,10,22
11,1,11,23
12,1,12,24
13,1,13,27
14,1,14,28
15,1,15,30
16,2,1,8
17,2,2,9
18,2,3,10
19,2,4,11
20,2,5,12
21,2,6,13
22,2,7,14
23,2,8,19
24,2,9,20
25,2,10,21
26,2,11,22
27,2,12,25
28,2,13,26
29,2,14,28
30,3,1,4
31,4,1,1
32,5,1,5
33,6,1,7
34,7,1,1
35,7,2,2
36,7,3,3
37,7,4,4
38,7,5,5
39,7,6,6
40,8,1,12
41,9,1,13
42,10,1,14
43,12,1,10
