id,group_id,round,main_score,sub1_score,sub2_score,penalty,retire
1,1,1,,,,,
2,7,1,,,,,
3,6,1,,,,,
4,2,1,,,,,
5,4,1,,,,,
6,5,1,,,,,
7,3,1,,,,,
8,,2,,,,,
9,,2,,,,,
10,,2,,,,,
11,,2,,,,,
