id,schedule_id,order_id,game_id
1,1,1,1
2,1,2,2
3,1,3,3
4,1,4,4
5,1,5,5
6,1,6,6
7,1,7,7
8,1,8,8
9,1,9,9
10,1,10,10
11,1,11,11
12,2,1,12
13,2,2,13
14,2,3,14
15,2,4,15
16,2,5,16
17,2,6,17
18,2,7,18
19,2,8,19
20,2,9,20
21,2,10,21
22,2,11,22
23,2,12,23
24,3,1,45
25,3,2,46
26,4,1,1
27,4,2,3
28,5,1,36
29,5,2,37
30,6,1,34
31,6,2,35
32,7,1,5
33,8,1,7
