id,group_id,round,main_score,sub1_score,sub2_score,penalty,retire
1,17,1,,,,,
2,8,1,,,,,
3,2,1,,,,,
4,23,1,,,,,
5,7,1,,,,,
6,3,1,,,,,
7,21,1,,,,,
8,19,1,,,,,
9,12,1,,,,,
10,4,1,,,,,
11,15,1,,,,,
12,11,2,,,,,
13,18,2,,,,,
14,13,2,,,,,
15,10,2,,,,,
16,1,2,,,,,
17,5,2,,,,,
18,6,2,,,,,
19,22,2,,,,,
20,20,2,,,,,
21,16,2,,,,,
22,14,2,,,,,
23,9,2,,,,,
24,,3,,,,,
25,,3,,,,,
26,,3,,,,,
27,,3,,,,,
28,,3,,,,,
29,,3,,,,,
