id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'9:20-10:05',0,0,0,0
2,4,'10:05-10:50',0,0,0,0
3,11,'10:50-11:15',0,0,0,0
4,3,'11:15-11:55',0,0,0,0
5,6,'11:55-12:15',0,0,0,0
6,0,'',0,0,0,0
