id,schedule_id,order_id,game_id
1,1,1,4
2,1,2,5
3,1,3,6
4,1,4,7
5,1,5,19
6,1,6,20
7,1,7,21
8,1,8,22
9,1,9,33
10,1,10,34
11,1,11,40
12,2,1,13
13,2,2,14
14,2,3,15
15,2,4,16
16,2,5,29
17,2,6,30
18,2,7,31
19,2,8,32
20,2,9,39
21,2,10,40
22,2,11,44
33,3,1,1
34,3,2,2
35,3,3,3
36,3,4,4
37,3,5,5
38,3,6,6
39,3,7,7
23,4,1,2
24,4,2,3
25,4,3,10
26,4,4,11
27,4,5,12
28,4,6,13
29,4,7,24
30,4,8,25
31,4,9,31
32,5,1,1
