"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
18,19,6,21,,1,,
21,19,11,,,1,0,0
20,6,7,,,1,0,0
4,7,16,10,,1,0,0
5,1,9,,13,0,0,0
1,12,8,,6,0,0,0
2,2,13,,8,1,0,0
10,7,3,,16,1,,0
11,21,10,16,,1,0,0
12,14,11,,17,0,0,0
3,4,17,9,,1,0,0
6,19,8,14,,1,0,
13,20,9,17,,1,0,
7,5,15,,14,0,0,0
16,21,7,,19,0,,
17,20,11,19,,0,,
19,11,7,,21,1,,
8,18,2,15,,0,0,
9,4,6,,15,0,,0
14,19,15,18,,1,,
15,2,6,,18,0,,
