"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
21,6,18,,,1,0,0
22,21,19,,,1,0,0
4,4,13,11,,0,0,0
5,14,22,,12,0,0,0
1,10,2,,7,1,0,0
2,5,15,,9,0,0,0
6,1,19,,14,0,0,0
3,6,17,10,,1,0,0
11,13,18,,17,0,,0
7,20,10,15,,1,0,
8,9,21,,15,0,0,0
12,8,22,17,,0,0,
9,3,15,16,,0,0,
13,11,16,,18,0,0,0
10,6,12,,16,1,,0
14,7,19,18,,0,0,
15,20,21,19,,0,,
17,22,18,,20,0,,
16,15,6,,19,0,,
18,19,16,20,,1,,
19,21,6,22,,1,,
20,19,18,,22,1,,
