"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
1,4,7,5,,0,0,0
2,5,3,,5,1,0,0
3,1,8,,6,1,0,0
4,2,6,6,,-1,1,0
5,7,5,8,,0,,
6,6,1,,8,0,,
8,5,1,,,0,0,0
7,7,6,,,0,0,0
