id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,4,12,,8,,,
2,7,11,9,,,,
3,2,13,,9,,,
4,15,14,,10,,,
5,1,9,10,,,,
6,10,8,,11,,,
7,3,6,11,,,,
8,5,,12,,,,
9,,,,12,,,
10,,,,13,,,
11,,,13,,,,
12,,,15,,,,
13,,,,15,,,
14,,,,,,,
15,,,,,,,
