id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,6,4,,3,,,
2,2,9,,10,,,
3,7,,10,,,,
4,11,16,11,,,,
5,17,14,,11,,,
6,10,13,,12,,,
7,15,12,12,,,,
8,5,3,,13,,,
9,1,8,13,,,,
10,,,14,,,,
11,,,,14,,,
12,,,,15,,,
13,,,15,,,,
14,,,17,,,,
15,,,,17,,,
16,,,,,,,
17,,,,,,,
