id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,20,25,,10,,,
2,23,15,11,,,,
3,5,14,,11,,,
4,2,19,,12,,,
5,4,8,13,,,,
6,16,7,14,,,,
7,12,1,,15,,,
8,6,10,16,,,,
9,22,3,,17,,,
10,9,,18,,,,
11,,,,18,,,
12,11,,19,,,,
13,,13,,19,,,
14,,18,,20,,,
15,24,,20,,,,
16,,21,,21,,,
17,17,,21,,,,
18,,,22,,,,
19,,,,22,,,
20,,,,23,,,
21,,,23,,,,
22,,,25,,,,
23,,,,25,,,
24,,,,,,,
25,,,,,,,
