id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,12,8,,6,,,
2,2,13,,8,,,
3,4,17,9,,,,
4,7,16,10,,,,
5,1,9,,13,,,
6,19,,14,,,,
7,5,15,,14,,,
8,18,,15,,,,
9,,6,,15,,,
10,,3,,16,,,
11,21,10,16,,,,
12,14,11,,17,,,
13,20,,17,,,,
14,,,18,,,,
15,,,,18,,,
16,,,,19,,,
17,,,19,,,,
18,,,21,,,,
19,,,,21,,,
20,,,,,,,
21,,,,,,,
