id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,3,12,,6,,,
2,4,2,7,,,,
3,11,9,,7,,,
4,13,6,8,,,,
5,7,8,,9,,,
6,5,,10,,,,
7,,,,10,,,
8,,1,,11,,,
9,10,,11,,,,
10,,,13,,,,
11,,,,13,,,
12,,,,,,,
13,,,,,,,
