id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,14,26,,12,,,
2,6,2,13,,,,
3,19,27,,13,,,
4,11,18,,14,,,
5,3,8,15,,,,
6,22,24,16,,,,
7,15,5,,17,,,
8,23,16,17,,,,
9,12,25,,18,,,
10,17,7,18,,,,
11,13,20,,19,,,
12,9,,20,,,,
13,,,,20,,,
14,4,,21,,,,
15,,21,,21,,,
16,,10,,22,,,
17,,,22,,,,
18,,,,23,,,
19,1,,23,,,,
20,,,24,,,,
21,,,,24,,,
22,,,,25,,,
23,,,25,,,,
24,,,27,,,,
25,,,,27,,,
26,,,,,,,
27,,,,,,,
