id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,7,17,,13,,,
2,28,15,14,,,,
3,26,9,,14,,,
4,25,10,15,,,,
5,8,23,,15,,,
6,2,20,16,,,,
7,22,16,17,,,,
8,3,12,,18,,,
9,21,27,18,,,,
10,1,14,,19,,,
11,5,11,19,,,,
12,24,18,,20,,,
13,19,,21,,,,
14,,,,21,,,
15,,,22,,,,
16,,13,,22,,,
17,,4,,23,,,
18,,,23,,,,
19,,,,24,,,
20,6,,24,,,,
21,,,25,,,,
22,,,,25,,,
23,,,,26,,,
24,,,26,,,,
25,,,28,,,,
26,,,,28,,,
27,,,,,,,
28,,,,,,,
