id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'9:00-9:50',0,0,0,0
2,4,'9:50-10:20',0,0,0,0
3,20,'10:20-10:50',0,0,0,0
4,23,'10:50-11:15',0,0,0,0
5,24,'11:15-11:40',0,0,0,0
6,2,'11:40-12:10',0,0,0,1
7,1,'13:00-13:40',0,0,0,0
8,1,'13:40-14:10',0,0,0,0
9,3,'14:10-14:30',0,0,0,0
10,21,'14:30-14:50',0,0,0,0
11,22,'14:50-14:58',0,0,0,0
12,21,'14:58-15:05',0,0,0,0
13,25,'15:05-15:20',0,0,0,0
14,12,'15:20-15:35',0,0,0,0
15,0,'',0,0,0,0
