id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,8,6,,3,,,
2,4,1,,6,,,
3,3,,6,,,,
4,2,7,,7,,,
5,9,5,7,,,,
6,,,9,,,,
7,,,,9,,,
8,,,,,,,
9,,,,,,,
