id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,3,15,9,,,,
2,13,7,,9,,,
3,10,5,10,,,,
4,2,9,,10,,,
5,12,8,,11,,,
6,14,1,11,,,,
7,4,16,,12,,,
8,6,11,12,,,,
9,,,13,,,,
10,,,,13,,,
11,,,,14,,,
12,,,14,,,,
13,,,16,,,,
14,,,,16,,,
15,,,,,,,
16,,,,,,,
